Date,High,Low,Open,Close,Volume,Adj Close
2000-01-03,6.930715084075928,6.661125183105469,6.930715084075928,6.706056594848633,3033400.0,5.012925624847412
2000-01-04,6.739755630493164,6.470165252685547,6.649892330169678,6.571261882781982,3315000.0,4.912163734436035
2000-01-05,6.6386590003967285,6.571261882781982,6.6049604415893555,6.6049604415893555,4642600.0,4.937353134155273
2000-01-06,6.6161932945251465,6.537562847137451,6.560028553009033,6.548795700073242,3947600.0,4.8953704833984375
2000-01-07,6.560028553009033,6.3578362464904785,6.548795700073242,6.402767658233643,6063600.0,4.786210536956787
2000-01-10,6.739755630493164,6.3803019523620605,6.391534805297852,6.661125183105469,5531100.0,4.9793381690979
2000-01-11,6.739755630493164,6.52632999420166,6.6049604415893555,6.6161932945251465,4224700.0,4.945749282836914
2000-01-12,6.739755630493164,6.548795700073242,6.649892330169678,6.548795700073242,9828200.0,4.8953704833984375
2000-01-13,6.818386077880859,6.6049604415893555,6.6274261474609375,6.649892330169678,5522800.0,4.970941066741943
2000-01-14,6.661125183105469,6.436466693878174,6.649892330169678,6.470165252685547,3188100.0,4.8365912437438965
2000-01-18,6.425233840942383,6.22304105758667,6.3803019523620605,6.279205799102783,7497400.0,4.69384765625
2000-01-19,6.245506763458252,5.998382568359375,6.234273910522461,6.043313980102539,9733600.0,4.517510414123535
2000-01-20,6.009615421295166,5.695093631744385,6.009615421295166,5.717559337615967,9039200.0,4.274002552032471
2000-01-21,5.784956932067871,5.706326484680176,5.717559337615967,5.728792190551758,7177000.0,4.282395839691162
2000-01-24,5.818655490875244,5.582764148712158,5.77372407913208,5.60522985458374,5581200.0,4.190033912658691
2000-01-25,5.60522985458374,5.32440710067749,5.60522985458374,5.459201812744141,7281000.0,4.080873966217041
2000-01-26,5.492900848388672,5.3918046951293945,5.459201812744141,5.4030375480651855,4549100.0,4.038890838623047
2000-01-27,5.492900848388672,5.3918046951293945,5.414270401000977,5.414270401000977,5427600.0,4.047285556793213
