Date,High,Low,Open,Close,Volume,Adj Close
2000-01-03,26.0625,24.5,26.0625,24.53125,1925600.0,15.990134239196777
2000-01-04,25.90625,25.1875,25.5,25.5625,2649600.0,16.662322998046875
2000-01-05,28.1875,25.9375,26.0,27.3125,3474800.0,17.803020477294922
2000-01-06,27.78125,27.0,27.3125,27.40625,2897000.0,17.8641357421875
2000-01-07,28.78125,27.59375,27.625,28.125,2273400.0,18.332637786865234
2000-01-10,28.625,27.625,28.3125,27.875,2437600.0,18.169675827026367
2000-01-11,27.78125,27.3125,27.75,27.5,798400.0,17.925241470336914
2000-01-12,27.28125,26.375,27.1875,26.5,2704800.0,17.349123001098633
2000-01-13,27.1875,26.0625,27.0,26.5,1233000.0,17.349123001098633
2000-01-14,27.1875,26.03125,26.75,26.6875,1270200.0,17.471881866455078
2000-01-18,26.59375,25.75,25.8125,25.90625,1846000.0,16.96040916442871
2000-01-19,25.8125,25.0625,25.625,25.375,1348800.0,16.61260986328125
2000-01-20,25.28125,24.34375,25.25,24.6640625,1827200.0,16.147172927856445
2000-01-21,24.875,24.625,24.8125,24.6875,1740400.0,16.162508010864258
2000-01-24,25.0,22.875,24.8125,23.21875,1681600.0,15.200943946838379
2000-01-25,23.6875,22.6875,23.21875,23.53125,2450000.0,15.405529022216797
2000-01-26,23.90625,22.84375,23.65625,23.46875,2838600.0,15.364611625671387
2000-01-27,24.5,23.40625,24.46875,23.5,2105400.0,15.385075569152832
2000-01-28,24.0,23.3125,23.625,23.625,2294600.0,15.466911315917969
2000-01-31,23.65625,23.0,23.5625,23.5625,808800.0,15.425986289978027
2000-02-01,24.21875,23.21875,23.625,24.15625,1133600.0,15.814712524414062
2000-02-02,24.71875,23.65625,24.5625,23.75,1519800.0,15.548737525939941
2000-02-03,24.1875,22.9375,24.125,23.125,1770400.0,15.139561653137207
2000-02-04,23.625,22.75,23.3125,22.78125,2248000.0,14.914518356323242
2000-02-07,23.0625,21.125,23.03125,22.25,5385800.0,14.566719055175781
2000-02-08,22.3125,21.34375,22.0625,21.5,4143400.0,14.075703620910645
2000-02-09,21.25,20.46875,21.25,20.875,3313800.0,13.666529655456543
2000-02-10,21.625,20.84375,20.90625,21.09375,1207200.0,13.809739112854004
2000-02-11,21.09375,20.71875,21.0625,20.71875,1554000.0,13.56423282623291
2000-02-14,21.03125,20.5,21.0,20.78125,1143000.0,13.605145454406738
